ts_utc,elapsed_s,rss_total_kb,rss_n1_kb,rss_n2_kb,rss_n3_kb,heap_used_total_kb,fd_total,fd_n1,fd_n2,fd_n3,threads_total,gc_cycles_total,gc_cumsec_total,commit_p50_us,commit_p99_us,committed,rejected
2026-07-23T09:36:49Z,7081,1455356,479124,480524,495708,367435,144,48,48,48,112,653,33.307,2799,4591,3000,0
2026-07-23T09:37:20Z,7112,1455356,479124,480524,495708,486219,144,48,48,48,112,656,33.452,2819,4779,3000,0
2026-07-23T09:37:51Z,7143,1455356,479124,480524,495708,351051,144,48,48,48,112,659,33.600,2737,4267,3000,0
2026-07-23T09:38:23Z,7175,1455356,479124,480524,495708,353099,144,48,48,48,112,660,33.648,2811,4523,3000,0
2026-07-23T09:38:54Z,7206,1455364,479128,480524,495712,371538,144,48,48,48,112,663,33.806,3027,5087,3000,0
2026-07-23T09:39:25Z,7237,1455368,479132,480524,495712,379730,144,48,48,48,112,666,33.949,2887,4971,3000,0
2026-07-23T09:39:57Z,7269,1455372,479132,480524,495716,355154,144,48,48,48,112,669,34.093,2839,4435,3000,0
2026-07-23T09:40:28Z,7300,1455372,479132,480524,495716,363346,144,48,48,48,112,672,34.253,3057,5067,3000,0
2026-07-23T09:40:59Z,7331,1455372,479132,480524,495716,453459,144,48,48,48,112,676,34.464,2751,4823,3000,0
2026-07-23T09:41:31Z,7363,1455376,479136,480524,495716,351061,144,48,48,48,112,679,34.616,2711,4531,3000,0
2026-07-23T09:42:02Z,7394,1455380,479136,480528,495716,361301,144,48,48,48,112,682,34.763,2885,4867,3000,0
2026-07-23T09:42:33Z,7425,1455380,479136,480528,495716,566101,144,48,48,48,112,685,34.924,2851,4975,3000,0
2026-07-23T09:43:05Z,7457,1455584,479136,480732,495716,351062,144,48,48,48,112,688,35.071,2841,4471,3000,0
2026-07-23T09:43:36Z,7488,1455588,479136,480732,495720,351062,144,48,48,48,112,689,35.121,2775,4323,3000,0
2026-07-23T09:44:07Z,7519,1455592,479140,480732,495720,371548,144,48,48,48,112,692,35.274,2867,4515,3000,0
2026-07-23T09:44:39Z,7551,1455604,479144,480740,495720,383848,144,48,48,48,112,695,35.414,2737,4811,3000,0
2026-07-23T09:45:10Z,7582,1455608,479148,480740,495720,369514,144,48,48,48,112,698,35.552,2733,4591,3000,0
2026-07-23T09:45:41Z,7613,1455608,479148,480740,495720,377708,144,48,48,48,112,701,35.711,2825,4383,3000,0
2026-07-23T09:46:13Z,7645,1455624,479156,480744,495724,426869,144,48,48,48,112,705,35.910,2757,4623,3000,0
2026-07-23T09:46:44Z,7676,1455624,479156,480744,495724,367479,144,48,48,48,112,708,36.061,2781,4391,3000,0
2026-07-23T09:47:15Z,7707,1455636,479168,480744,495724,361346,144,48,48,48,112,711,36.214,2813,4867,3000,0
2026-07-23T09:47:47Z,7739,1455636,479168,480744,495724,414595,144,48,48,48,112,714,36.347,2731,4551,3000,0
2026-07-23T09:48:18Z,7770,1455684,479200,480760,495724,351122,144,48,48,48,112,716,36.443,2787,4879,3000,0
2026-07-23T09:48:49Z,7801,1455684,479200,480760,495724,347026,144,48,48,48,112,718,36.542,2821,4519,3000,0
2026-07-23T09:49:21Z,7833,1455684,479200,480760,495724,365477,144,48,48,48,112,721,36.705,2893,4775,3000,0
2026-07-23T09:49:52Z,7864,1455684,479200,480760,495724,412581,144,48,48,48,112,724,36.845,2909,4459,3000,0
2026-07-23T09:50:23Z,7895,1455684,479200,480760,495724,365477,144,48,48,48,112,727,37.001,2889,4503,3000,0
2026-07-23T09:50:55Z,7927,1455684,479200,480760,495724,361381,144,48,48,48,112,730,37.152,2947,4771,3000,0
2026-07-23T09:51:26Z,7958,1455684,479200,480760,495724,424869,144,48,48,48,112,734,37.346,2907,4843,3000,0
2026-07-23T09:51:57Z,7989,1455684,479200,480760,495724,371621,144,48,48,48,112,737,37.497,2957,4675,3000,0
2026-07-23T09:52:29Z,8021,1455684,479200,480760,495724,367525,144,48,48,48,112,739,37.600,2919,4491,3000,0
2026-07-23T09:53:00Z,8052,1455688,479204,480760,495724,478117,144,48,48,48,112,743,37.800,2807,4651,3000,0
2026-07-23T09:53:31Z,8083,1455688,479204,480760,495724,347045,144,48,48,48,112,745,37.897,2695,4779,3000,0
2026-07-23T09:54:03Z,8115,1455688,479204,480760,495724,357285,144,48,48,48,112,747,38.004,2759,4507,3000,0
2026-07-23T09:54:34Z,8146,1455688,479204,480760,495724,351141,144,48,48,48,112,750,38.162,2779,4471,3000,0
2026-07-23T09:55:05Z,8177,1455688,479204,480760,495724,408485,144,48,48,48,112,753,38.302,2717,4627,3000,0
2026-07-23T09:55:37Z,8209,1455696,479204,480760,495732,359333,144,48,48,48,112,756,38.451,2753,4311,3000,0
2026-07-23T09:56:08Z,8240,1455696,479204,480760,495732,361381,144,48,48,48,112,759,38.598,2949,4467,3000,0
2026-07-23T09:56:39Z,8271,1455696,479204,480760,495732,418725,144,48,48,48,112,763,38.799,2747,4647,3000,0
2026-07-23T09:57:11Z,8303,1455696,479204,480760,495732,353189,144,48,48,48,112,766,38.949,2879,4435,3000,0
2026-07-23T09:57:42Z,8334,1455696,479204,480760,495732,349093,144,48,48,48,112,769,39.098,3029,4827,3000,0
2026-07-23T09:58:13Z,8365,1455704,479208,480760,495736,410533,144,48,48,48,112,772,39.239,2881,4735,3000,0
2026-07-23T09:58:45Z,8397,1455708,479208,480760,495740,334757,144,48,48,48,112,773,39.290,2877,4451,3000,0
2026-07-23T09:59:16Z,8428,1455736,479208,480760,495768,355237,144,48,48,48,112,776,39.451,2901,5183,3000,0
2026-07-23T09:59:47Z,8459,1455736,479208,480760,495768,357285,144,48,48,48,112,779,39.607,2735,4279,3000,0
2026-07-23T10:00:19Z,8491,1455736,479208,480760,495768,340901,144,48,48,48,112,782,39.738,2851,5007,3000,0
2026-07-23T10:00:50Z,8522,1455736,479208,480760,495768,357285,144,48,48,48,112,785,39.883,2985,4635,3000,0
2026-07-23T10:01:21Z,8553,1455764,479208,480760,495796,353189,144,48,48,48,112,788,40.043,2997,5423,3000,0
2026-07-23T10:01:53Z,8585,1455764,479208,480760,495796,351142,144,48,48,48,112,792,40.250,2911,5479,3000,0
2026-07-23T10:02:24Z,8616,1455764,479208,480760,495796,355238,144,48,48,48,112,795,40.401,3019,4471,3000,0
2026-07-23T10:02:55Z,8647,1455792,479236,480760,495796,377766,144,48,48,48,112,798,40.550,2955,4931,3000,0
2026-07-23T10:03:27Z,8679,1455792,479236,480760,495796,357287,144,48,48,48,112,801,40.700,2915,5179,3000,0
2026-07-23T10:03:58Z,8710,1455792,479236,480760,495796,355239,144,48,48,48,112,804,40.864,2895,4639,3000,0
2026-07-23T10:04:29Z,8741,1455792,479236,480760,495796,353191,144,48,48,48,112,805,40.924,2865,4639,3000,0
2026-07-23T10:05:01Z,8773,1455796,479236,480760,495800,373671,144,48,48,48,112,808,41.086,2931,5243,3000,0
2026-07-23T10:05:32Z,8804,1455816,479244,480768,495804,564143,144,48,48,48,112,811,41.263,2953,5023,3000,0
2026-07-23T10:06:03Z,8835,1455816,479244,480768,495804,357295,144,48,48,48,112,815,41.469,3097,4883,3000,0
2026-07-23T10:06:35Z,8867,1455824,479244,480768,495812,357301,144,48,48,48,112,818,41.624,3021,4759,3000,0
2026-07-23T10:07:06Z,8898,1455828,479244,480768,495816,422841,144,48,48,48,112,821,41.765,2929,5379,3000,0
2026-07-23T10:07:38Z,8930,1455868,479284,480768,495816,349113,144,48,48,48,112,824,41.916,3005,4823,3000,0
2026-07-23T10:08:09Z,8961,1455868,479284,480768,495816,345018,144,48,48,48,112,827,42.066,3047,4871,3000,0
2026-07-23T10:08:40Z,8992,1455868,479284,480768,495816,347067,144,48,48,48,112,830,42.219,3127,5099,3000,0
2026-07-23T10:09:12Z,9024,1455872,479284,480768,495820,365499,144,48,48,48,112,833,42.372,2879,4495,3000,0
2026-07-23T10:09:43Z,9055,1455872,479284,480768,495820,357309,144,48,48,48,112,834,42.426,3045,4991,3000,0
2026-07-23T10:10:14Z,9086,1455876,479284,480768,495824,367550,144,48,48,48,112,837,42.599,3101,5199,3000,0
2026-07-23T10:10:46Z,9118,1455876,479284,480768,495824,426945,144,48,48,48,112,840,42.752,2759,4955,3000,0
2026-07-23T10:11:17Z,9149,1455876,479284,480768,495824,353218,144,48,48,48,112,843,42.901,2723,4451,3000,0
2026-07-23T10:11:48Z,9180,1455876,479284,480768,495824,359362,144,48,48,48,112,847,43.103,2785,4411,3000,0
2026-07-23T10:12:20Z,9212,1455876,479284,480768,495824,420804,144,48,48,48,112,850,43.237,2747,4871,3000,0
2026-07-23T10:12:51Z,9243,1455876,479284,480768,495824,345028,144,48,48,48,112,853,43.382,2741,4267,3000,0
2026-07-23T10:13:22Z,9274,1455884,479292,480768,495824,355268,144,48,48,48,112,856,43.540,2835,4863,3000,0
2026-07-23T10:13:54Z,9306,1455888,479296,480768,495824,342982,144,48,48,48,112,859,43.707,2789,4779,3000,0
2026-07-23T10:14:25Z,9337,1455888,479296,480768,495824,363464,144,48,48,48,112,862,43.847,2831,4491,3000,0
2026-07-23T10:14:56Z,9368,1455888,479296,480768,495824,357320,144,48,48,48,112,863,43.899,2807,4335,3000,0
2026-07-23T10:15:28Z,9400,1455888,479296,480768,495824,363464,144,48,48,48,112,866,44.058,3029,4647,3000,0
2026-07-23T10:15:59Z,9431,1455888,479296,480768,495824,539593,144,48,48,48,112,869,44.224,2723,4847,3000,0
2026-07-23T10:16:30Z,9462,1455888,479296,480768,495824,359369,144,48,48,48,112,872,44.377,2759,4327,3000,0
2026-07-23T10:17:02Z,9494,1455888,479296,480768,495824,355273,144,48,48,48,112,876,44.580,2799,4711,3000,0
2026-07-23T10:17:33Z,9525,1455888,479296,480768,495824,359369,144,48,48,48,112,879,44.712,2671,4447,3000,0
2026-07-23T10:18:04Z,9556,1455892,479300,480768,495824,349131,144,48,48,48,112,882,44.859,2767,4535,3000,0
2026-07-23T10:18:36Z,9588,1455892,479300,480768,495824,359371,144,48,48,48,112,885,45.021,2853,4495,3000,0
2026-07-23T10:19:07Z,9619,1455892,479300,480768,495824,355275,144,48,48,48,112,888,45.163,3133,4939,3000,0
2026-07-23T10:19:38Z,9650,1455892,479300,480768,495824,365515,144,48,48,48,112,891,45.312,2981,4707,3000,0
2026-07-23T10:20:10Z,9682,1455892,479300,480768,495824,357323,144,48,48,48,112,892,45.363,2891,4563,3000,0
2026-07-23T10:20:41Z,9713,1455892,479300,480768,495824,365515,144,48,48,48,112,895,45.524,3113,5139,3000,0
2026-07-23T10:21:12Z,9744,1456704,480112,480768,495824,484299,144,48,48,48,112,898,45.675,2827,4859,3000,0
2026-07-23T10:21:44Z,9776,1456704,480112,480768,495824,359371,144,48,48,48,112,902,45.878,2803,4815,3000,0
2026-07-23T10:22:15Z,9807,1456704,480112,480768,495824,357326,144,48,48,48,112,905,46.028,2911,4579,3000,0
2026-07-23T10:22:46Z,9838,1456712,480112,480768,495832,422862,144,48,48,48,112,908,46.183,2985,4819,3000,0
2026-07-23T10:23:18Z,9870,1456720,480112,480776,495832,361422,144,48,48,48,112,911,46.343,2887,5067,3000,0
2026-07-23T10:23:49Z,9901,1456720,480112,480776,495832,373710,144,48,48,48,112,914,46.505,2875,4799,3000,0
2026-07-23T10:24:20Z,9932,1456724,480116,480776,495832,363470,144,48,48,48,112,917,46.646,2815,4559,3000,0
2026-07-23T10:24:52Z,9964,1456728,480116,480776,495836,367566,144,48,48,48,112,920,46.805,2741,4835,3000,0
2026-07-23T10:25:23Z,9995,1456728,480116,480776,495836,357326,144,48,48,48,112,921,46.850,2847,4411,3000,0
2026-07-23T10:25:54Z,10026,1456728,480116,480776,495836,353230,144,48,48,48,112,924,47.014,2879,4839,3000,0
2026-07-23T10:26:26Z,10058,1456728,480116,480776,495836,422862,144,48,48,48,112,928,47.210,2729,4831,3000,0
2026-07-23T10:26:57Z,10089,1456728,480116,480776,495836,367566,144,48,48,48,112,931,47.396,2881,4491,3000,0
2026-07-23T10:27:29Z,10121,1456728,480116,480776,495836,373710,144,48,48,48,112,934,47.550,2915,4747,3000,0
2026-07-23T10:28:00Z,10152,1456732,480120,480776,495836,429010,144,48,48,48,112,937,47.692,2881,4991,3000,0
2026-07-23T10:28:31Z,10183,1456732,480120,480776,495836,359378,144,48,48,48,112,940,47.850,2749,4427,3000,0
2026-07-23T10:29:03Z,10215,1456736,480124,480776,495836,361428,144,48,48,48,112,943,48.018,3051,4719,3000,0
2026-07-23T10:29:34Z,10246,1456736,480124,480776,495836,353236,144,48,48,48,112,946,48.159,2999,4771,3000,0
2026-07-23T10:30:05Z,10277,1456736,480124,480776,495836,359380,144,48,48,48,112,949,48.299,2799,4459,3000,0
2026-07-23T10:30:37Z,10309,1456736,480124,480776,495836,351188,144,48,48,48,112,950,48.349,2893,4407,3000,0
2026-07-23T10:31:08Z,10340,1456736,480124,480776,495836,351188,144,48,48,48,112,953,48.506,3091,5059,3000,0
2026-07-23T10:31:39Z,10371,1456736,480124,480776,495836,416724,144,48,48,48,112,956,48.651,2775,5135,3000,0
2026-07-23T10:32:11Z,10403,1456736,480124,480776,495836,351188,144,48,48,48,112,960,48.858,3027,4651,3000,0
2026-07-23T10:32:42Z,10434,1456736,480124,480776,495836,355285,144,48,48,48,112,963,49.018,2873,4483,3000,0
2026-07-23T10:33:13Z,10465,1456736,480124,480776,495836,424917,144,48,48,48,112,966,49.193,2757,5187,3000,0
2026-07-23T10:33:45Z,10497,1460844,484232,480776,495836,355294,144,48,48,48,112,969,49.349,2785,4615,3000,0
2026-07-23T10:34:16Z,10528,1460844,484232,480776,495836,357342,144,48,48,48,112,972,49.505,2839,4663,3000,0
2026-07-23T10:34:47Z,10559,1460864,484252,480776,495836,418805,144,48,48,48,112,975,49.648,2853,4811,3000,0
2026-07-23T10:35:19Z,10591,1460880,484268,480776,495836,345091,144,48,48,48,112,978,49.798,2793,4595,3000,0
2026-07-23T10:35:50Z,10622,1460880,484268,480776,495836,353283,144,48,48,48,112,979,49.850,2853,4995,3000,0
2026-07-23T10:36:21Z,10653,1460892,484268,480776,495848,359428,144,48,48,48,112,983,50.051,2827,4807,3000,0
2026-07-23T10:36:53Z,10685,1460892,484268,480776,495848,488454,144,48,48,48,112,986,50.217,2715,4759,3000,0
2026-07-23T10:37:24Z,10716,1460892,484268,480776,495848,359430,144,48,48,48,112,989,50.375,2891,4587,3000,0
2026-07-23T10:37:55Z,10747,1460892,484268,480776,495848,355334,144,48,48,48,112,992,50.536,2875,4619,3000,0
2026-07-23T10:38:27Z,10779,1460892,484268,480776,495848,465926,144,48,48,48,112,995,50.732,2933,4803,3000,0
2026-07-23T10:38:58Z,10810,1460892,484268,480776,495848,357382,144,48,48,48,112,998,50.887,2781,4695,3000,0
2026-07-23T10:39:29Z,10841,1460892,484268,480776,495848,361478,144,48,48,48,112,1001,51.035,2763,4887,3000,0
2026-07-23T10:40:01Z,10873,1460892,484268,480776,495848,418822,144,48,48,48,112,1005,51.224,2827,4671,3000,0
2026-07-23T10:40:32Z,10904,1460892,484268,480776,495848,347142,144,48,48,48,112,1008,51.371,2775,4435,3000,0
2026-07-23T10:41:03Z,10935,1460892,484268,480776,495848,355334,144,48,48,48,112,1009,51.418,3037,4987,3000,0
2026-07-23T10:41:35Z,10967,1460892,484268,480776,495848,359430,144,48,48,48,112,1012,51.571,2857,4679,3000,0
2026-07-23T10:42:06Z,10998,1460892,484268,480776,495848,418822,144,48,48,48,112,1015,51.716,2709,5303,3000,0
2026-07-23T10:42:37Z,11029,1460892,484268,480776,495848,355334,144,48,48,48,112,1018,51.864,2743,4267,3000,0
2026-07-23T10:43:09Z,11061,1460892,484268,480776,495848,365574,144,48,48,48,112,1021,52.017,3037,4755,3000,0
2026-07-23T10:43:40Z,11092,1461708,485084,480776,495848,431110,144,48,48,48,112,1024,52.215,2731,4563,3000,0
2026-07-23T10:44:11Z,11123,1461708,485084,480776,495848,347142,144,48,48,48,112,1028,52.413,3035,4603,3000,0
2026-07-23T10:44:43Z,11155,1461708,485084,480776,495848,351238,144,48,48,48,112,1031,52.558,2807,4547,3000,0
2026-07-23T10:45:14Z,11186,1461712,485088,480776,495848,445446,144,48,48,48,112,1034,52.702,3075,4739,3000,0
2026-07-23T10:45:45Z,11217,1461712,485088,480776,495848,359430,144,48,48,48,112,1036,52.800,2799,4779,3000,0
2026-07-23T10:46:17Z,11249,1461712,485088,480776,495848,347142,144,48,48,48,112,1038,52.905,2985,4775,3000,0
2026-07-23T10:46:48Z,11280,1461732,485088,480776,495868,357404,144,48,48,48,112,1041,53.050,2863,4783,3000,0
2026-07-23T10:47:19Z,11311,1461732,485088,480776,495868,431132,144,48,48,48,112,1044,53.192,2741,4583,3000,0
2026-07-23T10:47:51Z,11343,1461732,485088,480776,495868,353308,144,48,48,48,112,1047,53.346,2901,4459,3000,0
2026-07-23T10:48:22Z,11374,1461732,485088,480776,495868,357404,144,48,48,48,112,1050,53.497,2947,4651,3000,0
2026-07-23T10:48:53Z,11405,1461736,485088,480776,495872,420894,144,48,48,48,112,1054,53.701,3013,5039,3000,0
2026-07-23T10:49:25Z,11437,1461744,485088,480776,495880,357415,144,48,48,48,112,1057,53.861,2759,4447,3000,0
2026-07-23T10:49:56Z,11468,1461744,485088,480776,495880,367657,144,48,48,48,112,1059,53.977,2783,4511,3000,0
2026-07-23T10:50:27Z,11499,1461744,485088,480776,495880,425001,144,48,48,48,112,1063,54.171,2951,4675,3000,0
2026-07-23T10:50:59Z,11531,1461748,485092,480776,495880,357417,144,48,48,48,112,1065,54.271,2761,4639,3000,0
2026-07-23T10:51:30Z,11562,1461748,485092,480776,495880,357417,144,48,48,48,112,1067,54.366,2875,4507,3000,0
2026-07-23T10:52:02Z,11594,1464224,485096,483248,495880,375855,144,48,48,48,112,1070,54.530,2947,4703,3000,0
2026-07-23T10:52:33Z,11625,1464232,485104,483248,495880,422961,144,48,48,48,112,1073,54.671,2779,4411,3000,0
2026-07-23T10:53:04Z,11656,1464236,485108,483248,495880,353332,144,48,48,48,112,1076,54.834,2815,4503,3000,0
2026-07-23T10:53:36Z,11688,1464236,485108,483248,495880,361524,144,48,48,48,112,1079,54.991,2801,4319,3000,0
2026-07-23T10:54:07Z,11719,1464240,485112,483248,495880,416826,144,48,48,48,112,1083,55.196,2707,4511,3000,0
2026-07-23T10:54:38Z,11750,1464240,485112,483248,495880,353340,144,48,48,48,112,1086,55.337,2695,4427,3000,0
2026-07-23T10:55:10Z,11782,1464248,485120,483248,495880,353347,144,48,48,48,112,1089,55.484,2723,4291,3000,0
2026-07-23T10:55:41Z,11813,1464248,485120,483248,495880,355398,144,48,48,48,112,1092,55.630,2835,4975,3000,0
2026-07-23T10:56:12Z,11844,1464248,485120,483248,495880,353350,144,48,48,48,112,1094,55.730,2847,4591,3000,0
2026-07-23T10:56:43Z,11875,1464248,485120,483248,495880,369734,144,48,48,48,112,1096,55.832,2753,4367,3000,0
2026-07-23T10:57:15Z,11907,1464260,485132,483248,495880,365641,144,48,48,48,112,1099,55.985,2849,4487,3000,0
2026-07-23T10:57:46Z,11938,1464260,485132,483248,495880,455753,144,48,48,48,112,1102,56.134,2697,4455,3000,0
2026-07-23T10:58:17Z,11969,1464260,485132,483248,495880,363593,144,48,48,48,112,1106,56.342,2997,4627,3000,0
2026-07-23T10:58:49Z,12001,1464260,485132,483248,495880,361545,144,48,48,48,112,1109,56.498,2769,4651,3000,0
2026-07-23T10:59:20Z,12032,1464260,485132,483248,495880,420937,144,48,48,48,112,1112,56.648,2795,4999,3000,0
2026-07-23T10:59:51Z,12063,1464260,485132,483248,495880,355401,144,48,48,48,112,1115,56.798,2759,4699,3000,0
2026-07-23T11:00:23Z,12095,1464260,485132,483248,495880,353353,144,48,48,48,112,1118,56.947,3079,4679,3000,0
2026-07-23T11:00:54Z,12126,1464260,485132,483248,495880,402505,144,48,48,48,112,1121,57.090,2959,4699,3000,0
2026-07-23T11:01:25Z,12157,1464260,485132,483248,495880,359497,144,48,48,48,112,1123,57.191,2835,4367,3000,0
2026-07-23T11:01:57Z,12189,1464268,485140,483248,495880,357449,144,48,48,48,112,1125,57.296,2903,4511,3000,0
2026-07-23T11:02:28Z,12220,1464268,485140,483248,495880,367689,144,48,48,48,112,1128,57.437,2883,5235,3000,0
2026-07-23T11:02:59Z,12251,1464268,485140,483248,495880,488521,144,48,48,48,112,1131,57.580,2737,4435,3000,0
2026-07-23T11:03:31Z,12283,1464268,485140,483248,495880,349257,144,48,48,48,112,1135,57.776,2833,4451,3000,0
2026-07-23T11:04:02Z,12314,1464400,485140,483380,495880,355401,144,48,48,48,112,1138,57.922,2847,4459,3000,0
2026-07-23T11:04:33Z,12345,1464400,485140,483380,495880,398409,144,48,48,48,112,1141,58.075,3101,4687,3000,0
2026-07-23T11:05:05Z,12377,1464400,485140,483380,495880,359497,144,48,48,48,112,1144,58.223,2841,4523,3000,0
2026-07-23T11:05:36Z,12408,1464404,485144,483380,495880,357449,144,48,48,48,112,1147,58.376,2821,4883,3000,0
2026-07-23T11:06:07Z,12439,1464628,485152,483596,495880,420937,144,48,48,48,112,1150,58.513,3011,4627,3000,0
2026-07-23T11:06:39Z,12471,1468744,489268,483596,495880,353353,144,48,48,48,112,1153,58.673,2791,4411,3000,0
2026-07-23T11:07:10Z,12502,1468744,489268,483596,495880,351305,144,48,48,48,112,1154,58.727,3049,4915,3000,0
2026-07-23T11:07:42Z,12534,1468744,489268,483596,495880,361545,144,48,48,48,112,1157,58.888,2795,5263,3000,0
2026-07-23T11:08:13Z,12565,1468748,489268,483596,495884,509001,144,48,48,48,112,1160,59.083,2817,4735,3000,0
2026-07-23T11:08:44Z,12596,1468748,489268,483596,495884,367689,144,48,48,48,112,1163,59.232,2747,4839,3000,0
2026-07-23T11:09:16Z,12628,1468748,489268,483596,495884,351305,144,48,48,48,112,1167,59.437,2927,4483,3000,0
2026-07-23T11:09:47Z,12659,1468748,489268,483596,495884,457801,144,48,48,48,112,1170,59.597,2871,4915,3000,0
2026-07-23T11:10:18Z,12690,1468748,489268,483596,495884,361546,144,48,48,48,112,1173,59.757,2755,4351,3000,0
2026-07-23T11:10:50Z,12722,1468748,489268,483596,495884,361546,144,48,48,48,112,1176,59.907,2827,4851,3000,0
2026-07-23T11:11:21Z,12753,1468748,489268,483596,495884,418890,144,48,48,48,112,1179,60.058,2919,4755,3000,0
2026-07-23T11:11:52Z,12784,1468748,489268,483596,495884,353356,144,48,48,48,112,1181,60.163,2679,4387,3000,0
2026-07-23T11:12:24Z,12816,1468748,489268,483596,495884,343116,144,48,48,48,112,1183,60.258,2823,4575,3000,0
2026-07-23T11:12:55Z,12847,1468748,489268,483596,495884,351308,144,48,48,48,112,1186,60.408,3157,5111,3000,0
2026-07-23T11:13:26Z,12878,1468748,489268,483596,495884,400460,144,48,48,48,112,1190,60.608,2941,5035,3000,0
2026-07-23T11:13:58Z,12910,1468748,489268,483596,495884,361548,144,48,48,48,112,1193,60.764,2849,4895,3000,0
2026-07-23T11:14:29Z,12941,1468748,489268,483596,495884,355404,144,48,48,48,112,1196,60.920,2965,4703,3000,0
2026-07-23T11:15:00Z,12972,1468748,489268,483596,495884,492620,144,48,48,48,112,1199,61.074,3041,5059,3000,0
2026-07-23T11:15:32Z,13004,1468748,489268,483596,495884,365644,144,48,48,48,112,1202,61.224,2935,4775,3000,0
2026-07-23T11:16:03Z,13035,1468748,489268,483596,495884,349260,144,48,48,48,112,1205,61.381,3041,4727,3000,0
2026-07-23T11:16:34Z,13066,1468748,489268,483596,495884,420940,144,48,48,48,112,1209,61.587,2959,4943,3000,0
2026-07-23T11:17:06Z,13098,1468748,489268,483596,495884,386124,144,48,48,48,112,1211,61.691,2845,4767,3000,0
2026-07-23T11:17:37Z,13129,1468748,489268,483596,495884,369740,144,48,48,48,112,1213,61.799,2769,4503,3000,0
